,Adresse,lat,lon,Firmen,Telbuch
3084,"Leimatt A, 6317 Oberwil b. Zug", 47.142362, 8.508773000000001,1,17
3085,"Lerchenfeld 3, 6343 Rotkreuz", 47.1393508, 8.4341477,1,3
3086,"Lerchenfeld 7, 6343 Rotkreuz", 47.1393644, 8.4347391,1,3
3087,"Lerchenweg 7, 6343 Rotkreuz", 47.13895609999999, 8.4342321,1,1
3088,"Lettenstrasse 2+ 4, 6343 Rotkreuz", 47.1485991, 8.431712,1,2
3089,"Lettenstrasse 2/4, 6343 Rotkreuz", 47.1485991, 8.431712,1,2
3090,"Lettenstrasse 4, 6343 Rotkreuz", 47.1486765, 8.4315383,1,4
3091,"Lindenmatt 4, 6343 Rotkreuz", 47.13942, 8.42595,1,0
3092,"Lindenstrasse 13, 6340 Baar", 47.2003879, 8.526752799999999,1,6
3093,"Grabenackerstrasse 7A, 6312 Steinhausen", 47.1996206, 8.4778152,1,1
3095,"Luegetenstrasse 6, 6313 Menzingen", 47.17819309999999, 8.593124699999999,1,4
3096,"Lutisbachweg 1, 6315 Oberägeri", 47.137694, 8.5986425,1,2
3097,"Lutisbachweg 6, 6315 Oberägeri", 47.13836329999999, 8.5994791,1,0
3098,"Luzernerstrasse 108, 6330 Cham", 47.1734751, 8.448316799999999,1,0
3102,"Luzernerstrasse 112, 6331 Hünenberg", 47.1729999, 8.448317399999999,1,1
3104,"Luegetenstrasse 24, 6313 Menzingen", 47.1773665, 8.5958481,1,0
3106,"Luzernerstrasse 115B, 6331 Hünenberg", 47.1717485, 8.4492736,1,0
3109,"Luzernerstrasse 4, 6343 Rotkreuz", 47.134964, 8.412550099999999,1,2
3110,"Luzernerstrasse 5, 6343 Rotkreuz", 47.1403658, 8.4274281,1,3
3112,"Luzernerstrasse 74C, 6330 Cham", 47.175825, 8.4501289,1,0
3113,"Luegetenstrasse 26, 6313 Menzingen", 47.1770967, 8.595961299999999,1,0
3114,"Luegetenstrasse 22B, 6313 Menzingen", 47.177556, 8.5957863,1,1
3115,"Lindenstrasse 5, 6330 Cham", 47.1933058, 8.4452271,1,2
3116,"Lorzendammweg 1, 6340 Baar", 47.1948363, 8.5398996,1,4
3117,"Lindenstrasse 5, 6340 Baar", 47.1842147, 8.5187806,1,0
3118,"Lindenstrasse 6, 6340 Baar", 47.1842262, 8.517553699999999,1,6
3120,"Lindenstrasse 8, 6341 Baar", 47.1953729, 8.526087,1,1
3121,"Lindenweg 3, 6345 Neuheim", 47.2049392, 8.574071,1,0
3122,"Lindenweg 6, 6345 Neuheim", 47.20554509999999, 8.5737538,1,6
3123,"Lindenweg 8, 6345 Neuheim", 47.2061345, 8.573277899999999,1,3
3124,"Loretohöhe 30B, 6300 Zug", 47.1723756, 8.5217472,1,0
3125,"Lorzendammweg 11, 6340 Baar", 47.1953729, 8.526087,1,1
3126,"Luegetenstrasse 2, 6313 Menzingen", 47.1782955, 8.5917338,1,18
3127,"Lorzeninsel 2, 6332 Hagendorn", 47.20322729999999, 8.4339493,1,5
3128,"Lorzeninsel 5, 6332 Hagendorn", 47.20322729999999, 8.4339493,1,2
3129,"Lorzeninsel 6, 6332 Hagendorn", 47.20322729999999, 8.4339493,1,4
3130,"Lorzeninsel 7, 6332 Hagendorn", 47.20322729999999, 8.4339493,1,4
3131,"Lorzenmatt 5, 6332 Hagendorn", 47.2036028, 8.4315417,1,1
3132,"Lorzenstrasse 4, 6330 Cham", 47.2008884, 8.440638,1,0
3133,"Lorzenweidstrasse 1, 6332 Hagendorn", 47.1975436, 8.4394271,1,4
3134,"Luegetenstrasse 10, 6313 Menzingen", 47.1779354, 8.5942527,1,3
3135,"Leihgasse 56, 6340 Baar", 47.1945112, 8.5340571,1,1
3136,"Leihgasse 42, 6340 Baar", 47.1944937, 8.533527399999999,1,1
3137,"Leihgasse 10, 6340 Baar", 47.1941594, 8.5278367,1,5
3138,"Kleinweid 1, 6330 Cham", 47.179626, 8.4516125,1,8
3139,"Kirchmattstrasse 38, 6312 Steinhausen", 47.1949605, 8.483568499999999,1,3
3140,"Kirchmattweg 3, 6340 Baar", 47.1934624, 8.5215752,1,10
3141,"Kirchmattweg 6, 6340 Baar", 47.1937525, 8.5213883,1,3
3142,"Kirchmattweg 8, 6340 Baar", 47.1938076, 8.521064599999999,1,1
3143,"Kirchweg 15, 6300 Zug", 47.15582999999999, 8.5314882,1,1
3144,"Kirchweg 2, 6319 Allenwinden", 47.1645219, 8.5575551,1,3
3145,"Kirchweg 6, 6319 Allenwinden", 47.1649554, 8.5574025,1,1
3146,"Kirchweg 6, 6343 Rotkreuz", 47.1395919, 8.428822799999999,1,2
3147,"Kleinweid 3, 6330 Cham", 47.1798158, 8.4515105,1,5
3148,"Kirchmattstrasse 3, 6312 Steinhausen", 47.1950473, 8.4843912,1,54
3149,"Kleinweid 5, 6330 Cham", 47.1799692, 8.451460599999999,1,6
3150,"Klostermatt 2, 6330 Cham", 47.1801934, 8.4490784,1,3
3151,"Knonauerstrasse 2, 6330 Cham", 47.1817564, 8.460750599999999,1,29
3152,"Knonauerstrasse 51, 6330 Cham", 47.1893415, 8.458413199999999,1,1
3153,"Knonauerstrasse 52B, 6330 Cham", 47.1874578, 8.460126599999999,1,6
3154,"Knonauerstrasse 7, 6330 Cham", 47.1820432, 8.4605059,1,2
3155,"Kreuzrain 2, 6313 Menzingen", 47.1804674, 8.569870500000002,1,1
3156,"Kreuzrainweg 1, 6345 Neuheim", 47.2006447, 8.571989499999999,1,3
3157,"Kirchmattstrasse 36, 6312 Steinhausen", 47.1950936, 8.4834149,1,8
3158,"Kirchenstrasse 9, 6343 Rotkreuz", 47.1408301, 8.4282332,1,5
3159,"Lauriedhofweg 14, 6300 Zug", 47.1772808, 8.523376899999999,1,0
3160,"Kaspermatt 2, 6315 Oberägeri", 47.1373251, 8.6468372,1,0
3161,"Inwilerstrasse 42, 6340 Baar", 47.1897672, 8.5280904,1,2
3162,"Islikon , 6332 Hagendorn", 47.2031877, 8.4322035,1,2
3163,"Johannisstrasse 4, 6330 Cham", 47.1819949, 8.4627089,1,6
3164,"Johannisstrasse 6, 6330 Cham", 47.182227, 8.462683799999999,1,3
3165,"Juhen , 6318 Walchwil", 47.0925375, 8.524788,1,2
3166,"Juhenstrasse 2, 6318 Walchwil", 47.0957493, 8.5228066,1,0
3167,"Jöchlerweg 5, 6340 Baar", 47.200508, 8.5252207,1,3
3168,"Jöchlerweg 7, 6340 Baar", 47.2006799, 8.525118599999999,1,5
3169,"Katharinenhof 1, 634304 Holzhäusern ZG", 47.1499543, 8.4428888,1,0
3170,"Kirchenstrasse 1, 6343 Rotkreuz", 47.1401957, 8.429991099999999,1,1
3176,"Kirchbühl , 6330 Cham", 47.1796927, 8.4587835,1,19
3177,"Kirchbühl 1, 6314 Unterägeri", 47.1267489, 8.5912819,1,0
3178,"Kirchbühl 6, 6330 Cham", 47.1792792, 8.458454699999999,1,3
3180,"Küfergasse 2, 6315 Oberägeri", 47.134638, 8.6126699,1,6
3181,"Küfergasse 7A, 6315 Oberägeri", 47.1345372, 8.612262099999999,1,2
3184,"Langholzstrasse 26, 6331 Hünenberg", 47.1727527, 8.4458272,1,0
3188,"Langmattstrasse 1, 6343 Rotkreuz", 47.1404573, 8.4364221,1,9
3189,"Langmattstrasse 4, 6343 Rotkreuz", 47.14064459999999, 8.4355687,1,2
3190,"Langrüti , 6330 Cham", 47.163649, 8.445559,1,1
3192,"Küntwilerstrasse 3, 6343 Rotkreuz", 47.1394008, 8.4272591,1,16
3197,"Langweid 17, 6330 Cham", 47.1796939, 8.4453479,1,0
3201,"Langholzstrasse 16, 6330 Cham", 47.181225, 8.4592089,1,0
3203,"Langgasse 6, 6342 Baar", 47.1964526, 8.529586499999999,1,0
3205,"Küntwilerstrasse 62, 6343 Rotkreuz", 47.1356994, 8.424864699999999,1,2
3206,"Küntwilerstrasse 7, 6343 Rotkreuz", 47.1391638, 8.4278816,1,6
3207,"Küntwilerstrasse 71, 6343 Rotkreuz", 47.1341221, 8.4242683,1,1
3208,"Landhaus , 634302 Buonas", 36.778261, -119.4179324,1,0
3209,"Landhaus , 634303 Buonas", 36.778261, -119.4179324,1,0
3210,"Landhaus 2, 634303 Risch", 47.1410511, 8.429827399999999,1,0
3211,"Landhausweg 10A, 6300 Zug", 47.1772098, 8.5213701,1,1
3212,"Landhausweg 12B, 6300 Zug", 47.1773683, 8.5217295,1,0
3213,"Landis + Gyr-Strassse 1, 6300 Zug", 47.1787622, 8.5141987,1,12
3214,"Landis Gyr-Strasse 1, 6300 Zug", 47.1761183, 8.5120434,1,12
3215,"Landis+Gyr-Strasse 1, 6300 Zug", 47.1761183, 8.5120434,1,12
3216,"Landis+Gyr-Strasse 1, 6304 Zug", 47.1761183, 8.5120434,1,0
3217,"Langackerstrasse 23B, 6330 Cham", 47.1962947, 8.4540284,1,1
3218,"Langackerstrasse 3, 6330 Cham", 47.1979098, 8.4530937,1,34
3219,"Langackerstrasse 6, 6330 Cham", 47.1977386, 8.4541463,1,3
3220,"Langgasse 26A, 6340 Baar", 47.19620680000001, 8.5329456,1,4
3221,"Langgasse 40, 6342 Baar", 47.1961082, 8.537049699999999,1,0
3222,"Luzernerstrasse 76, 6330 Cham", 47.175593, 8.4499134,1,1
3225,"Neudorfstrasse 16, 6313 Menzingen", 47.1772358, 8.5920779,1,3
3226,"Müsliweg 1, 6315 Oberägeri", 47.1366321, 8.612921199999999,1,14
3227,"Müsliweg 10, 6315 Oberägeri", 47.1372632, 8.6136093,1,5
3228,"Naasstrasse 12, 6315 Oberägeri", 47.10230809999999, 8.635990699999999,1,0
3229,"Nestlestrasse 14, 6330 Cham", 47.18076250000001, 8.4640632,1,3
3230,"Nestlestrasse 3, 6330 Cham", 47.1811436, 8.463044499999999,1,0
3231,"Nestlestrasse 9, 6330 Cham", 47.1810017, 8.4638691,1,1
3232,"Neudof , 6330 Cham", 47.1821665, 8.4620255,1,0
3233,"Neudorfstrasse 1, 6313 Menzingen", 47.1785437, 8.5905962,1,21
3234,"Neudorfstrasse 20, 6313 Menzingen", 47.1768463, 8.5924091,1,11
3235,"Mülireinweg 8, 6314 Unterägeri", 47.1413199, 8.5733414,1,3
3236,"Neudorfstrasse 28, 6313 Menzingen", 47.1759288, 8.594401099999999,1,7
3237,"Neudorfstrasse 30A, 6313 Menzingen", 47.1757454, 8.594738099999999,1,9
3238,"Neudorfstrasse 4, 6312 Steinhausen", 47.1975357, 8.483850799999999,1,2
3239,"Neudorfstrasse 6, 6313 Menzingen", 47.1778791, 8.5909249,1,4
3240,"Neudorfweg 7, 6312 Steinhausen", 47.1988101, 8.4812324,1,3
3241,"Neudörfli 2, 6330 Cham", 47.1939653, 8.4453966,1,1
3242,"Neufeldweg 3, 6340 Baar", 47.1877217, 8.5208421,1,0
3243,"Neufeldweg 9, 6340 Baar", 47.1875849, 8.520075799999999,1,1
3244,"Müslirain 8, 6315 Oberägeri", 47.1384869, 8.6129885,1,2
3245,"Mülireinweg 4, 6314 Unterägeri", 47.14116310000001, 8.573733599999999,1,6
3246,"Mühlegasse 60A, 6340 Baar", 47.20099450000001, 8.5204875,1,5
3248,"Mühlegasse 8, 6340 Baar", 47.199178, 8.5283031,1,5
3249,"Mühlegasse 9A, 6340 Baar", 47.1988341, 8.527206,1,1
3250,"Mühlegasse 9B, 6340 Baar", 47.1987069, 8.5273354,1,3
3251,"Mühlegasse 9C, 6340 Baar", 47.1986205, 8.526964099999999,1,8
3252,"Mühlematt 3, 6343 Rotkreuz", 47.1423812, 8.429272700000002,1,0
3253,"Mühlematt 4, 6343 Rotkreuz", 47.1424609, 8.4294191,1,0
3254,"Mühlestrasse 18, 631302 Edlibach", 13.1033391, 79.3690831,1,0
3255,"Mühlestrasse 22, 631302 Edlibach", 13.1033391, 79.3690831,1,0
3256,"Mühlestrasse 41A, 631302 Edlibach", 13.1033391, 79.3690831,1,0
3257,"Mülimattweg 6, 6317 Oberwil bei Zug", 47.1449742, 8.509704200000002,1,2
3258,"Mühlestrasse 41c, 631302 Edlibach", 13.1033391, 79.3690831,1,0
3259,"Mühlestrasse 7, 631302 Edlibach", 13.1033391, 79.3690831,1,0
3260,"Mühleweg 1, 6331 Hünenberg", 47.176447, 8.4210205,1,9
3261,"Mühleweg 8, 6331 Hünenberg", 47.1762251, 8.4206483,1,3
3262,"Mühleweg 9, 6331 Hünenberg", 47.17557, 8.4214671,1,1
3263,"Mühlimattweg 2, 6317 Oberwil bei Zug", 47.1456361, 8.5093131,1,0
3264,"Müliacher 8, 6332 Hagendorn", 47.2045059, 8.4342121,1,2
3265,"Mülimattweg 6, 6317 Oberwil b. Zug", 47.1449742, 8.509704200000002,1,2
3266,"Neugasse , 6340 Baar", 47.1980064, 8.5223596,1,54
3267,"Neugasse 52, 6340 Baar", 47.2000284, 8.520004300000002,1,0
3268,"Neugasse 6, 6340 Baar", 47.19594439999999, 8.5255239,1,0
3269,"Niederwil 4A, 6330 Cham", 47.2128928, 8.4524539,1,1
3270,"Neumatt 5, 6330 Cham", 47.1787891, 8.4557261,1,3
3271,"Neumattstrasse 10, 6313 Menzingen", 47.1816782, 8.5947488,1,2
3272,"Neunotikon , 6340 Baar", 47.2183712, 8.5399633,1,3
3273,"Neuschellstrasse 3, 6314 Unterägeri", 47.1373668, 8.5775373,1,5
3274,"Neuschellstrasse 3B, 6314 Unterägeri", 47.1374124, 8.577319,1,3
3275,"Niederwil 18B, 6330 Cham", 47.2129339, 8.4499029,1,1
3276,"Niederwil 2, 6330 Cham", 47.2127102, 8.4527541,1,9
3277,"Niederwil 4, 6330 Cham", 47.2127326, 8.4521717,1,4
3278,"Niederwil 6, 6330 Cham", 47.2128975, 8.4519127,1,1
3279,"Neugassse 4, 6300 Zug", 47.1674726, 8.515563,1,7
3280,"Niederwil 8, 6330 Cham", 47.2131877, 8.4516542,1,1
3281,"Niederwilstrase 12, 6330 Cham", 47.2111678, 8.4564503,1,0
3282,"Notikon , 6340 Baar", 47.21804849999999, 8.538998399999999,1,3
3283,"Ober Altstadt 18a, 6300 Zug", 47.1651057, 8.5142407,1,0
3284,"Oberallmendstrasse 2081A, 6340 Baar", 47.18113, 8.523330000000001,1,0
3285,"Oberaltstadt 3, 6300 Zug", 47.1659633, 8.5148912,1,0
3286,"Oberaltstadt 6, 6300 Zug", 47.165776, 8.514757399999999,1,0
3287,"Oberaltstadt 8, 6300 Zug", 47.1656598, 8.514703299999999,1,4
3288,"Neuhusstrasse 5, 6313 Menzingen", 47.1791316, 8.5885614,1,3
3289,"Neuhus , 6319 Allenwinden", 47.1664168, 8.5491198,1,2
3290,"Neuhofweg 7, 6343 Buonas", 47.1392366, 8.4562602,1,0
3291,"Neuhofstrsse 21, 6330 Cham", 47.181225, 8.4592089,1,0
3292,"Neuhausweg 6, 6340 Baar", 47.1852363, 8.5217486,1,0
3293,"Neuheimerstrasse 1, 631302 Edlibach", 13.1033391, 79.3690831,1,0
3294,"Neuheimerstrasse 1, 631302 Menzingen", 47.1998484, 8.549870799999999,1,0
3295,"Neuhofstrasse 15A, 6340 Baar", 47.1906034, 8.5147396,1,2
3297,"Neuhofstrasse 21d, 6340 Baar", 47.18998999999999, 8.514978,1,3
3298,"Neuhofstrasse 3, 6340 Baar", 47.1911917, 8.5139478,1,28
3299,"Neuhofstrasse 34, 6340 Baar", 47.18894299999999, 8.5121158,1,2
3300,"Neuhofstrasse 3B, 6340 Baar", 47.19172450000001, 8.513754600000002,1,5
3301,"Neuhofstrasse 3D, 6340 Baar", 47.1914508, 8.5138265,1,6
3302,"Neuhofstrasse 3b, 6341 Baar", 47.19172450000001, 8.513754600000002,1,0
3303,"Neuhofstrasse 46, 6345 Neuheim", 47.2020205, 8.5726627,1,2
3304,"Neuhofstrasse 5, 6340 Baar", 47.1911335, 8.514213699999999,1,35
3305,"Neuhofstrasse 68, 6345 Neuheim", 47.2013353, 8.5728197,1,1
3306,"Neuhofstrasse 8, 6349 Baar Sonderdienste", 47.1896049, 8.5133532,1,0
3307,"Neuhofstrasse 80, 6345 Neuheim", 47.2016938, 8.5716536,1,1
3308,"Neuhofstrasse 9, 6330 Cham", 47.1770585, 8.4526984,1,0
3309,"Mühlegasse 61A, 6340 Baar", 47.2001681, 8.5205418,1,2
3310,"Mühlegasse 5, 6340 Baar", 47.198946, 8.5280679,1,16
3311,"Luzernerstrasse 89, 6331 Hünenberg", 47.1744913, 8.4503939,1,0
3312,"Marktgasse 20, 6340 Baar", 47.1960166, 8.5283496,1,0
3313,"Maiackerstrasse 8, 6345 Neuheim", 47.2052656, 8.574724699999999,1,3
3314,"Maienmattstrasse 4, 6315 Oberägeri", 47.1373251, 8.6468372,1,0
3315,"Maihofstrasse 5, 6314 Unterägeri", 47.1348919, 8.5765607,1,0
3316,"Maihofweg 10A, 6331 Hünenberg", 47.1770493, 8.421685799999999,1,3
3317,"Maihofweg 12D, 6331 Hünenberg", 47.1767736, 8.421624399999999,1,2
3318,"Mandelhof , 6330 Cham", 47.1809569, 8.4588438,1,2
3320,"Marchstein , 6312 Steinhausen", 47.2089469, 8.4763618,1,3
3321,"Marktgasse 9, 6340 Baar", 47.19584039999999, 8.5270131,1,1
3322,"Maiackerstrasse 35, 6345 Neuheim", 47.2070045, 8.574763599999999,1,0
3323,"Matten , 6331 Hünenberg", 47.1937195, 8.4108489,1,22
3324,"Matten 1, 6331 Hünenberg", 47.1946536, 8.4103132,1,7
3325,"Matten 20A, 6331 Hünenberg", 47.1961384, 8.414497299999999,1,0
3326,"Matten 5, 6331 Hünenberg", 47.1955856, 8.409670199999999,1,3
3327,"Matten 9, 6331 Hünenberg", 47.19757, 8.411158,1,0
3328,"Mattenrain 6, 6312 Steinhausen", 47.19595349999999, 8.492622599999999,1,4
3329,"Mattenstrasse 8, 6330 Cham", 47.1857532, 8.4717188,1,7
3330,"Mattenweg 2, 6312 Steinhausen", 47.1956644, 8.4932739,1,1
3331,"Maiackerstrasse 7, 6345 Neuheim", 47.205776, 8.5740491,1,9
3332,"Maiackerstrasse 3, 6345 Neuheim", 47.2047549, 8.5747702,1,3
3333,"Mühlegasse 4A, 6340 Baar", 47.19890179999999, 8.5287957,1,1
3334,"Lätttichstrasse 6, 6340 Baar", 47.1998574, 8.538978199999999,1,26
3335,"Luzernerstrasse 9, 6343 Rotkreuz", 47.1401176, 8.4270598,1,12
3336,"Luzernerstrasse 90, 6331 Hünenberg", 47.1750588, 8.4492833,1,0
3337,"Luzernstrasse 11, 6343 Rotkreuz", 47.1427744, 8.4430747,1,0
3338,"Lährenbühlstrasse 44, 8112 Otelfingen", 47.4564371, 8.3913791,1,0
3339,"Lättichstrasse 15, 6340 Baar", 47.200031, 8.5375649,1,2
3340,"Lättichstrasse 5, 6340 Baar", 47.1984954, 8.5382328,1,1
3341,"Lättichstrasse 6, 6342 Baar", 47.1998574, 8.538978199999999,1,0
3342,"Lättichstrasse 8, 6342 Baar", 47.2001721, 8.5383638,1,0
3343,"Löberenstrasse 43H, 6300 Zug", 47.1714371, 8.522058,1,0
3344,"Maiackerstrasse 27, 6345 Neuheim", 47.2063497, 8.5744955,1,2
3345,"Löbernstrasse 12, 6300 Zug", 47.1682776, 8.5204539,1,0
3346,"Löbernstrasse 3, 6330 Cham", 47.185826, 8.4614313,1,1
3347,"Löbernstrasse 5, 6330 Cham", 47.18571679999999, 8.4616899,1,1
3348,"Löbernstrasse 7, 6330 Cham", 47.1855978, 8.4619252,1,1
3349,"Lüssirain 67, 6300 Zug", 47.1697496, 8.5313272,1,1
3350,"Lüthärtigen , 631302 Edlibach", 13.1033391, 79.3690831,1,0
3351,"Lüthärtigen 4A, 6313 Edlibach", 47.1871135, 8.573705799999999,1,1
3352,"Maiackerstrasse 13, 6345 Neuheim", 47.20625860000001, 8.5736635,1,0
3353,"Mattenweg 7, 6312 Steinhausen", 47.1963715, 8.4931456,1,2
3354,"Mattliweg 2B, 6315 Alosen", 47.1430608, 8.6330742,1,0
3355,"Mattweg 1, 6345 Neuheim", 47.2067013, 8.5747621,1,2
3356,"Mundschöpfiweg 6, 6318 Walchwil", 47.1052919, 8.5135647,1,1
3357,"Moosstrasse 5C, 6313 Menzingen", 47.1745416, 8.600338400000002,1,1
3358,"Moosstrasse 5a, 6313 Menzingen", 47.1743752, 8.600421899999999,1,0
3359,"Moosstrasse 6, 6330 Cham", 47.1846462, 8.4657466,1,1
3360,"Moosweg 4, 6314 Unterägeri", 47.1356668, 8.5855914,1,2
3361,"Morgartenstrasse 5, 6315 Oberägeri", 47.1343377, 8.6155489,1,1
3362,"Moritzstrasse 6, 6330 Cham", 47.1942958, 8.444814299999999,1,1
3363,"Mugerenmatt 3, 6330 Cham", 47.183676, 8.4682359,1,10
3364,"Mugerenstrasse 5, 6330 Cham", 47.1832803, 8.4673628,1,33
3365,"Mägeristrasse 4, 6318 Walchwil", 47.109143, 8.5123655,1,0
3366,"Mattweg 5, 6345 Neuheim", 47.2067748, 8.5744321,1,1
3367,"Mägeristrasse 5, 6318 Walchwil", 47.1092111, 8.5119206,1,1
3368,"Mägeristrasse 6, 6318 Walchwil", 47.109324, 8.512285,1,1
3369,"Mägeristrasse 7, 6318 Walchwil", 47.1093476, 8.5117187,1,1
3370,"Mühlebachstrasse 3B, 6340 Baar", 47.2008638, 8.5227861,1,1
3371,"Mühlegasse 13, 6340 Baar", 47.1990594, 8.5271578,1,2
3372,"Mühlegasse 18H, 6340 Baar", 47.1996232, 8.5267118,1,1
3373,"Mühlegasse 30, 6340 Baar", 47.20004290000001, 8.5249341,1,5
3374,"Mühlegasse 35C, 6340 Baar", 47.1997343, 8.5233176,1,4
3376,"Moosstrasse 3, 6313 Menzingen", 47.1741644, 8.600277499999999,1,5
3377,"Moosrank 1, 6340 Baar", 47.1789397, 8.5484648,1,1
3378,"Moosmattstrasse 8, 6331 Hünenberg", 47.1772538, 8.430657,1,4
3379,"Meierskappelerstrasse 2, 6343 Rotkreuz", 47.1406594, 8.4296816,1,17
3380,"Meisenbergstrasse 25, 6317 Oberwil bei Zug", 47.1527621, 8.5153635,1,1
3381,"Meisenbergstrasse 7, 6317 Oberwil b. Zug", 47.1551684, 8.515507,1,0
3382,"Meisterswil 3, 6331 Hünenberg", 47.1607137, 8.4198655,1,3
3383,"Metallstrasse 9A, 6300 Zug", 47.1737221, 8.5181127,1,9
3384,"Metallstrassse 9A, 6300 Zug", 47.15582999999999, 8.5314882,1,9
3385,"Michelsmatt 2, 6340 Baar", 47.2031538, 8.5155946,1,7
3386,"Michelsmatt 6, 6340 Baar", 47.2031538, 8.5155946,1,3
3387,"Mitteldorfstrasse 1, 6315 Oberägeri", 47.1352497, 8.612938999999999,1,9
3388,"Mitteldorfstrasse 37A, 6315 Oberägeri", 47.1371024, 8.6073174,1,3
3389,"Mittelerlenmoos , 631303 Menzingen", 47.1691435, 8.617053199999999,1,0
3390,"Moosmattstrasse 1A, 6330 Cham", 47.1848243, 8.4669507,1,1
3391,"Moosmattstrasse 3, 6331 Hünenberg", 47.178458, 8.430798099999999,1,5
3392,"Moosmattstrasse 4, 6331 Hünenberg", 47.1780351, 8.430425399999999,1,5
3393,"Moosmattstrasse 5B, 6330 Cham", 47.1846363, 8.4668548,1,1
3394,"Moosmattstrasse 7, 6331 Hünenberg", 47.1776949, 8.4316678,1,0
3395,"Moosmattstrasse 7A, 6330 Cham", 47.184773, 8.4666595,1,1
3396,"Inwilerstrasse 40, 6340 Baar", 47.18985869999999, 8.5284536,1,3
3397,"Inwilerstrasse 28b, 6340 Baar", 47.1908829, 8.527110200000001,1,7
3398,"Inwilerriedstrasse 9, 6340 Baar", 47.1844855, 8.529483299999999,1,7
3402,"Hauptstrasse 13, 6315 Oberägeri", 47.1350169, 8.613349099999999,1,2
3403,"Hauptstrasse 2, 6315 Oberägeri", 47.1349775, 8.6136778,1,26
3404,"Hauptstrasse 23, 6315 Oberägeri", 47.1353296, 8.611117199999999,1,3
3405,"Hauptstrasse 25, 6315 Oberägeri", 47.1352026, 8.6110198,1,1
3406,"Hauptstrasse 26, 6315 Oberägeri", 47.1356092, 8.6109803,1,5
3407,"Hauptstrasse 28, 6315 Oberägeri", 47.1356471, 8.6107319,1,3
3408,"Hauptstrasse 3, 6315 Oberägeri", 47.1342624, 8.6141103,1,26
3410,"Hauptstrasse 35, 6315 Oberägeri", 47.1354915, 8.609999499999999,1,1
3411,"Hauptstrasse 44, 6315 Oberägeri", 47.1360344, 8.608836499999999,1,1
3412,"Hauptstrasse 47C, 6315 Oberägeri", 47.1359588, 8.6074243,1,3
3413,"Hauptstrasse 5, 6313 Menzingen", 47.1784124, 8.5898863,1,3
3414,"Hauptstrasse 68, 6315 Öberägeri", 47.1373251, 8.6468372,1,3
3415,"Hauptstrasse 8, 6313 Menzingen", 47.1784949, 8.5893487,1,1
3416,"Heidengasse 1, 6340 Baar", 47.1974323, 8.5295741,1,4
3417,"Heiligkreuzstrasse 5, 6330 Cham", 47.1923785, 8.4404924,1,0
3418,"Hauptseestrasse 5, 6315 Oberägeri", 47.1247385, 8.635648699999999,1,0
3419,"Hasleren 6, 6315 Morgarten", 47.1036118, 8.640518199999999,1,4
3420,"Haltli 3, 6318 Walchwil", 47.1016433, 8.5163023,1,3
3421,"Hans Waldmannstrasse 9, 6340 Baar", 47.20040299999999, 8.5162962,1,6
3422,"Hammergut 2, 6330 Cham", 47.18793240000001, 8.4522316,1,0
3423,"Hammerstrasse 15, 6312 Steinhausen", 47.1984167, 8.4829091,1,1
3424,"Hammerstrasse 2, 6312 Steinhausen", 47.19737780000001, 8.4852665,1,1
3425,"Hammerstrasse 5B, 6312 Steinhausen", 47.1976321, 8.4841298,1,3
3426,"Hans Waldmann-Strasse 2, 6340 Baar", 47.2011766, 8.516298599999999,1,16
3427,"Hans Waldmann-Strasse 4, 6340 Baar", 47.2008646, 8.5160023,1,3
3428,"Hans Waldmann-Strasse 6, 6340 Baar", 47.200725, 8.5155586,1,5
3429,"Hans Waldmann-Strasse 8, 6340 Baar", 47.2004586, 8.5151623,1,3
3430,"Hasenbergstrasse 1, 6312 Steinhausen", 47.1987022, 8.4782116,1,14
3432,"Hasenbergstrasse 5, 6312 Steinhausen", 47.19900250000001, 8.4788246,1,4
3433,"Hasenlohweg 1, 6315 Oberägeri", 47.1396224, 8.6063177,1,9
3434,"Hasenlohweg 20- 22, 6315 Oberägeri", 47.1387092, 8.608539,1,0
3435,"Hasenlohweg 20/ 22, 6315 Oberägeri", 47.1387092, 8.608539,1,0
3436,"Hasenlohweg 3, 6315 Oberägeri", 47.13953619999999, 8.605946699999999,1,1
3437,"Hasenlohweg 4, 6315 Oberägeri", 47.1392793, 8.6055587,1,0
3438,"Hasenlohweg 5, 6315 Oberägeri", 47.1392928, 8.6059941,1,1
3439,"Hasenlohweg 8, 6315 Oberägeri", 47.1389511, 8.6059866,1,2
3440,"Heimatstrasse 1, 6340 Baar", 47.198292, 8.5217309,1,11
3441,"Heimatstrasse 2, 6340 Baar", 47.198515, 8.5212508,1,5
3442,"Heimatstrasse 8, 6340 Baar", 47.19825609999999, 8.5206059,1,1
3443,"Hinterburgstrasse 51B, 6345 Neuheim", 47.1973329, 8.5701805,1,0
3444,"Hinterbuchholzerstrasse 2, 6314 Unterägeri", 47.1226008, 8.5818864,1,0
3445,"Hinterbuchholzstrasse 2, 6314 Unterägeri", 47.1333828, 8.577778799999999,1,8
3447,"Hinterburgstrasse 1, 6345 Neuheim", 47.1997895, 8.5735356,1,2
3448,"Hinterburgstrasse 2, 6345 Neuheim", 47.1999467, 8.573103099999999,1,1
3449,"Hinterburgstrasse 21, 6345 Neuheim", 47.1973887, 8.5707431,1,0
3450,"Hinterburgstrasse 32, 6345 Neuheim", 47.1975577, 8.5700208,1,1
