,output,Adresse
1201,"{'results': [{'address_components': [{'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Neudorfstrasse', 'short_name': 'Neudorfstrasse', 'types': ['route']}, {'long_name': 'Menzingen', 'short_name': 'Menzingen', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6313', 'short_name': '6313', 'types': ['postal_code']}], 'formatted_address': 'Neudorfstrasse 1, 6313 Menzingen, Switzerland', 'geometry': {'location': {'lat': 47.1785437, 'lng': 8.5905962}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.17989268029149, 'lng': 8.591945180291502}, 'southwest': {'lat': 47.1771947197085, 'lng': 8.589247219708499}}}, 'partial_match': True, 'place_id': 'ChIJHw-LsnGsmkcR8hWyZk47oYE', 'plus_code': {'compound_code': '5HHR+C6 Menzingen, Switzerland', 'global_code': '8FVC5HHR+C6'}, 'types': ['street_address']}], 'status': 'OK'}","Neudorfstrasse 1, 6313 Menzingen"
1202,"{'results': [{'address_components': [{'long_name': '20', 'short_name': '20', 'types': ['street_number']}, {'long_name': 'Neudorfstrasse', 'short_name': 'Neudorfstrasse', 'types': ['route']}, {'long_name': 'Menzingen', 'short_name': 'Menzingen', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6313', 'short_name': '6313', 'types': ['postal_code']}], 'formatted_address': 'Neudorfstrasse 20, 6313 Menzingen, Switzerland', 'geometry': {'bounds': {'northeast': {'lat': 47.1770539, 'lng': 8.592638899999999}, 'southwest': {'lat': 47.1767083, 'lng': 8.5921574}}, 'location': {'lat': 47.1768463, 'lng': 8.5924091}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.1782300802915, 'lng': 8.593747130291503}, 'southwest': {'lat': 47.1755321197085, 'lng': 8.591049169708498}}}, 'partial_match': True, 'place_id': 'ChIJp12z4W-smkcRS3tcDOCWDWI', 'types': ['premise']}], 'status': 'OK'}","Neudorfstrasse 20, 6313 Menzingen"
1203,"{'results': [{'address_components': [{'long_name': '8', 'short_name': '8', 'types': ['street_number']}, {'long_name': 'Mülireinweg', 'short_name': 'Mülireinweg', 'types': ['route']}, {'long_name': 'Unterägeri', 'short_name': 'Unterägeri', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6314', 'short_name': '6314', 'types': ['postal_code']}], 'formatted_address': 'Mülireinweg 8, 6314 Unterägeri, Switzerland', 'geometry': {'location': {'lat': 47.1413199, 'lng': 8.5733414}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.1426688802915, 'lng': 8.574690380291504}, 'southwest': {'lat': 47.1399709197085, 'lng': 8.571992419708499}}}, 'partial_match': True, 'place_id': 'ChIJ3Qsu76asmkcRaiRx50VtA0U', 'plus_code': {'compound_code': '4HRF+G8 Unterägeri, Switzerland', 'global_code': '8FVC4HRF+G8'}, 'types': ['street_address']}], 'status': 'OK'}","Mülireinweg 8, 6314 Unterägeri"
1204,"{'results': [{'address_components': [{'long_name': '28', 'short_name': '28', 'types': ['street_number']}, {'long_name': 'Neudorfstrasse', 'short_name': 'Neudorfstrasse', 'types': ['route']}, {'long_name': 'Menzingen', 'short_name': 'Menzingen', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6313', 'short_name': '6313', 'types': ['postal_code']}], 'formatted_address': 'Neudorfstrasse 28, 6313 Menzingen, Switzerland', 'geometry': {'bounds': {'northeast': {'lat': 47.17610639999999, 'lng': 8.5945292}, 'southwest': {'lat': 47.1758408, 'lng': 8.5941133}}, 'location': {'lat': 47.1759288, 'lng': 8.594401099999999}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.1773225802915, 'lng': 8.595670230291503}, 'southwest': {'lat': 47.1746246197085, 'lng': 8.592972269708499}}}, 'partial_match': True, 'place_id': 'ChIJSarihW-smkcRvfDbdLZ04Vc', 'types': ['premise']}], 'status': 'OK'}","Neudorfstrasse 28, 6313 Menzingen"
1205,"{'results': [{'address_components': [{'long_name': '30A', 'short_name': '30A', 'types': ['street_number']}, {'long_name': 'Neudorfstrasse', 'short_name': 'Neudorfstrasse', 'types': ['route']}, {'long_name': 'Menzingen', 'short_name': 'Menzingen', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6313', 'short_name': '6313', 'types': ['postal_code']}], 'formatted_address': 'Neudorfstrasse 30A, 6313 Menzingen, Switzerland', 'geometry': {'location': {'lat': 47.1757454, 'lng': 8.594738099999999}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.17709438029149, 'lng': 8.5960870802915}, 'southwest': {'lat': 47.1743964197085, 'lng': 8.593389119708496}}}, 'partial_match': True, 'place_id': 'ChIJS0aSe2WsmkcRRSx7Yqu4B8I', 'plus_code': {'compound_code': '5HGV+7V Menzingen, Switzerland', 'global_code': '8FVC5HGV+7V'}, 'types': ['street_address']}], 'status': 'OK'}","Neudorfstrasse 30A, 6313 Menzingen"
1206,"{'results': [{'address_components': [{'long_name': '4', 'short_name': '4', 'types': ['street_number']}, {'long_name': 'Neudorfstrasse', 'short_name': 'Neudorfstrasse', 'types': ['route']}, {'long_name': 'Steinhausen', 'short_name': 'Steinhausen', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6312', 'short_name': '6312', 'types': ['postal_code']}], 'formatted_address': 'Neudorfstrasse 4, 6312 Steinhausen, Switzerland', 'geometry': {'location': {'lat': 47.1975357, 'lng': 8.483850799999999}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.1988846802915, 'lng': 8.4851997802915}, 'southwest': {'lat': 47.1961867197085, 'lng': 8.482501819708496}}}, 'partial_match': True, 'place_id': 'ChIJz3RqXqEAkEcRvYDdxmqUeDc', 'plus_code': {'compound_code': '5FXM+2G Steinhausen, Switzerland', 'global_code': '8FVC5FXM+2G'}, 'types': ['street_address']}], 'status': 'OK'}","Neudorfstrasse 4, 6312 Steinhausen"
1207,"{'results': [{'address_components': [{'long_name': '6', 'short_name': '6', 'types': ['street_number']}, {'long_name': 'Neudorfstrasse', 'short_name': 'Neudorfstrasse', 'types': ['route']}, {'long_name': 'Menzingen', 'short_name': 'Menzingen', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6313', 'short_name': '6313', 'types': ['postal_code']}], 'formatted_address': 'Neudorfstrasse 6, 6313 Menzingen, Switzerland', 'geometry': {'bounds': {'northeast': {'lat': 47.1779886, 'lng': 8.5911402}, 'southwest': {'lat': 47.1777144, 'lng': 8.5907061}}, 'location': {'lat': 47.1778791, 'lng': 8.5909249}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.1792004802915, 'lng': 8.592272130291501}, 'southwest': {'lat': 47.1765025197085, 'lng': 8.589574169708497}}}, 'partial_match': True, 'place_id': 'ChIJJx9DSHCsmkcRBnrqGmr6ldk', 'types': ['premise']}], 'status': 'OK'}","Neudorfstrasse 6, 6313 Menzingen"
1208,"{'results': [{'address_components': [{'long_name': '7', 'short_name': '7', 'types': ['street_number']}, {'long_name': 'Neudorfweg', 'short_name': 'Neudorfweg', 'types': ['route']}, {'long_name': 'Steinhausen', 'short_name': 'Steinhausen', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6312', 'short_name': '6312', 'types': ['postal_code']}], 'formatted_address': 'Neudorfweg 7, 6312 Steinhausen, Switzerland', 'geometry': {'bounds': {'northeast': {'lat': 47.1988742, 'lng': 8.4813334}, 'southwest': {'lat': 47.198729, 'lng': 8.4811587}}, 'location': {'lat': 47.1988101, 'lng': 8.4812324}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.2001505802915, 'lng': 8.482595030291503}, 'southwest': {'lat': 47.1974526197085, 'lng': 8.479897069708498}}}, 'partial_match': True, 'place_id': 'ChIJt7C5gKMAkEcRBfV9tcCjs70', 'types': ['premise']}], 'status': 'OK'}","Neudorfweg 7, 6312 Steinhausen"
1209,"{'results': [{'address_components': [{'long_name': '2', 'short_name': '2', 'types': ['street_number']}, {'long_name': 'Neudörfli', 'short_name': 'Neudörfli', 'types': ['route']}, {'long_name': 'Cham', 'short_name': 'Cham', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6330', 'short_name': '6330', 'types': ['postal_code']}], 'formatted_address': 'Neudörfli 2, 6330 Cham, Switzerland', 'geometry': {'location': {'lat': 47.1939653, 'lng': 8.4453966}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.19531428029149, 'lng': 8.446745580291502}, 'southwest': {'lat': 47.1926163197085, 'lng': 8.444047619708497}}}, 'partial_match': True, 'place_id': 'ChIJ5cpGJuEAkEcRK1b4xBbZ2fQ', 'plus_code': {'compound_code': '5CVW+H5 Cham, Switzerland', 'global_code': '8FVC5CVW+H5'}, 'types': ['street_address']}], 'status': 'OK'}","Neudörfli 2, 6330 Cham"
1210,"{'results': [{'address_components': [{'long_name': '3', 'short_name': '3', 'types': ['street_number']}, {'long_name': 'Neufeldweg', 'short_name': 'Neufeldweg', 'types': ['route']}, {'long_name': 'Baar', 'short_name': 'Baar', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6340', 'short_name': '6340', 'types': ['postal_code']}], 'formatted_address': 'Neufeldweg 3, 6340 Baar, Switzerland', 'geometry': {'bounds': {'northeast': {'lat': 47.18777970000001, 'lng': 8.5209224}, 'southwest': {'lat': 47.1876779, 'lng': 8.5207471}}, 'location': {'lat': 47.1877217, 'lng': 8.5208421}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.18907778029151, 'lng': 8.522183730291502}, 'southwest': {'lat': 47.18637981970851, 'lng': 8.519485769708497}}}, 'partial_match': True, 'place_id': 'ChIJTw7xREaqmkcRC5rS5iMg2NE', 'types': ['premise']}], 'status': 'OK'}","Neufeldweg 3, 6340 Baar"
1211,"{'results': [{'address_components': [{'long_name': '9', 'short_name': '9', 'types': ['street_number']}, {'long_name': 'Neufeldweg', 'short_name': 'Neufeldweg', 'types': ['route']}, {'long_name': 'Baar', 'short_name': 'Baar', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6340', 'short_name': '6340', 'types': ['postal_code']}], 'formatted_address': 'Neufeldweg 9, 6340 Baar, Switzerland', 'geometry': {'location': {'lat': 47.1875849, 'lng': 8.520075799999999}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.1889338802915, 'lng': 8.521424780291502}, 'southwest': {'lat': 47.1862359197085, 'lng': 8.518726819708498}}}, 'partial_match': True, 'place_id': 'ChIJRyPiXkaqmkcRsswp8qg_xG8', 'plus_code': {'compound_code': '5GQC+22 Baar, Switzerland', 'global_code': '8FVC5GQC+22'}, 'types': ['street_address']}], 'status': 'OK'}","Neufeldweg 9, 6340 Baar"
1212,"{'results': [{'address_components': [{'long_name': '8', 'short_name': '8', 'types': ['street_number']}, {'long_name': 'Müslirain', 'short_name': 'Müslirain', 'types': ['route']}, {'long_name': 'Oberägeri', 'short_name': 'Oberägeri', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6315', 'short_name': '6315', 'types': ['postal_code']}], 'formatted_address': 'Müslirain 8, 6315 Oberägeri, Switzerland', 'geometry': {'bounds': {'northeast': {'lat': 47.13856089999999, 'lng': 8.6131572}, 'southwest': {'lat': 47.1384209, 'lng': 8.6128397}}, 'location': {'lat': 47.1384869, 'lng': 8.6129885}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.1398398802915, 'lng': 8.614347430291502}, 'southwest': {'lat': 47.1371419197085, 'lng': 8.611649469708498}}}, 'partial_match': True, 'place_id': 'ChIJq5IGF9msmkcRcSUHHaV973o', 'types': ['premise']}], 'status': 'OK'}","Müslirain 8, 6315 Oberägeri"
1213,"{'results': [{'address_components': [{'long_name': '4', 'short_name': '4', 'types': ['street_number']}, {'long_name': 'Mülireinweg', 'short_name': 'Mülireinweg', 'types': ['route']}, {'long_name': 'Unterägeri', 'short_name': 'Unterägeri', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6314', 'short_name': '6314', 'types': ['postal_code']}], 'formatted_address': 'Mülireinweg 4, 6314 Unterägeri, Switzerland', 'geometry': {'location': {'lat': 47.14116310000001, 'lng': 8.573733599999999}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.14251208029151, 'lng': 8.5750825802915}, 'southwest': {'lat': 47.13981411970851, 'lng': 8.572384619708497}}}, 'partial_match': True, 'place_id': 'ChIJVWn-7KasmkcRxJ8VGJve82Y', 'plus_code': {'compound_code': '4HRF+FF Unterägeri, Switzerland', 'global_code': '8FVC4HRF+FF'}, 'types': ['street_address']}], 'status': 'OK'}","Mülireinweg 4, 6314 Unterägeri"
1214,"{'results': [{'address_components': [{'long_name': '60A', 'short_name': '60A', 'types': ['street_number']}, {'long_name': 'Mühlegasse', 'short_name': 'Mühlegasse', 'types': ['route']}, {'long_name': 'Baar', 'short_name': 'Baar', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6340', 'short_name': '6340', 'types': ['postal_code']}], 'formatted_address': 'Mühlegasse 60A, 6340 Baar, Switzerland', 'geometry': {'location': {'lat': 47.20099450000001, 'lng': 8.5204875}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.20234348029151, 'lng': 8.521836480291501}, 'southwest': {'lat': 47.19964551970851, 'lng': 8.519138519708498}}}, 'partial_match': True, 'place_id': 'ChIJR01xUyOqmkcRkJT6dczDX0w', 'plus_code': {'compound_code': '6G2C+95 Baar, Switzerland', 'global_code': '8FVC6G2C+95'}, 'types': ['street_address']}], 'status': 'OK'}","Mühlegasse 60A, 6340 Baar"
1215,"{'results': [], 'status': 'ZERO_RESULTS'}","Mühlestrasse 36, 6340 Baar"
1216,"{'results': [{'address_components': [{'long_name': '8', 'short_name': '8', 'types': ['street_number']}, {'long_name': 'Mühlegasse', 'short_name': 'Mühlegasse', 'types': ['route']}, {'long_name': 'Baar', 'short_name': 'Baar', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6340', 'short_name': '6340', 'types': ['postal_code']}], 'formatted_address': 'Mühlegasse 8, 6340 Baar, Switzerland', 'geometry': {'bounds': {'northeast': {'lat': 47.1992656, 'lng': 8.5284094}, 'southwest': {'lat': 47.1991308, 'lng': 8.5282044}}, 'location': {'lat': 47.199178, 'lng': 8.5283031}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.20054718029149, 'lng': 8.529655880291502}, 'southwest': {'lat': 47.19784921970849, 'lng': 8.526957919708499}}}, 'partial_match': True, 'place_id': 'ChIJ1wUqOTCqmkcR9gJlmEgPMSU', 'types': ['premise']}], 'status': 'OK'}","Mühlegasse 8, 6340 Baar"
1217,"{'results': [{'address_components': [{'long_name': '9A', 'short_name': '9A', 'types': ['street_number']}, {'long_name': 'Mühlegasse', 'short_name': 'Mühlegasse', 'types': ['route']}, {'long_name': 'Baar', 'short_name': 'Baar', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6340', 'short_name': '6340', 'types': ['postal_code']}], 'formatted_address': 'Mühlegasse 9A, 6340 Baar, Switzerland', 'geometry': {'location': {'lat': 47.1988341, 'lng': 8.527206}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.2001830802915, 'lng': 8.528554980291501}, 'southwest': {'lat': 47.1974851197085, 'lng': 8.525857019708496}}}, 'partial_match': True, 'place_id': 'ChIJS6HWbTCqmkcRNQgH00iKRBA', 'plus_code': {'compound_code': '5GXG+GV Baar, Switzerland', 'global_code': '8FVC5GXG+GV'}, 'types': ['street_address']}], 'status': 'OK'}","Mühlegasse 9A, 6340 Baar"
